STATE,COUNTY,FIPS,NAICS2017,NAICS2017_LABEL,est_beds,est_patients
48,181,48181,6233,Continuing care retirement communities and assisted living facilities for the elderly,242,197
48,183,48183,6233,Continuing care retirement communities and assisted living facilities for the elderly,458,373
48,187,48187,6233,Continuing care retirement communities and assisted living facilities for the elderly,142,116
48,201,48201,6233,Continuing care retirement communities and assisted living facilities for the elderly,5889,4798
48,209,48209,6233,Continuing care retirement communities and assisted living facilities for the elderly,388,316
48,213,48213,6233,Continuing care retirement communities and assisted living facilities for the elderly,63,51
48,215,48215,6233,Continuing care retirement communities and assisted living facilities for the elderly,447,364
48,217,48217,6233,Continuing care retirement communities and assisted living facilities for the elderly,53,43
48,221,48221,6233,Continuing care retirement communities and assisted living facilities for the elderly,217,177
48,231,48231,6233,Continuing care retirement communities and assisted living facilities for the elderly,83,68
48,245,48245,6233,Continuing care retirement communities and assisted living facilities for the elderly,310,253
48,251,48251,6233,Continuing care retirement communities and assisted living facilities for the elderly,92,75
48,257,48257,6233,Continuing care retirement communities and assisted living facilities for the elderly,46,37
48,259,48259,6233,Continuing care retirement communities and assisted living facilities for the elderly,176,143
48,265,48265,6233,Continuing care retirement communities and assisted living facilities for the elderly,204,166
48,277,48277,6233,Continuing care retirement communities and assisted living facilities for the elderly,109,89
48,285,48285,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
48,303,48303,6233,Continuing care retirement communities and assisted living facilities for the elderly,1557,1268
48,309,48309,6233,Continuing care retirement communities and assisted living facilities for the elderly,705,574
48,325,48325,6233,Continuing care retirement communities and assisted living facilities for the elderly,37,30
48,329,48329,6233,Continuing care retirement communities and assisted living facilities for the elderly,331,270
48,337,48337,6233,Continuing care retirement communities and assisted living facilities for the elderly,41,33
48,339,48339,6233,Continuing care retirement communities and assisted living facilities for the elderly,825,672
48,347,48347,6233,Continuing care retirement communities and assisted living facilities for the elderly,80,65
48,355,48355,6233,Continuing care retirement communities and assisted living facilities for the elderly,720,587
48,361,48361,6233,Continuing care retirement communities and assisted living facilities for the elderly,15,12
48,365,48365,6233,Continuing care retirement communities and assisted living facilities for the elderly,22,18
48,367,48367,6233,Continuing care retirement communities and assisted living facilities for the elderly,64,52
48,373,48373,6233,Continuing care retirement communities and assisted living facilities for the elderly,42,34
48,375,48375,6233,Continuing care retirement communities and assisted living facilities for the elderly,389,317
48,381,48381,6233,Continuing care retirement communities and assisted living facilities for the elderly,120,98
48,397,48397,6233,Continuing care retirement communities and assisted living facilities for the elderly,118,96
48,401,48401,6233,Continuing care retirement communities and assisted living facilities for the elderly,83,68
48,423,48423,6233,Continuing care retirement communities and assisted living facilities for the elderly,768,626
48,439,48439,6233,Continuing care retirement communities and assisted living facilities for the elderly,5069,4130
48,441,48441,6233,Continuing care retirement communities and assisted living facilities for the elderly,235,191
48,449,48449,6233,Continuing care retirement communities and assisted living facilities for the elderly,191,156
48,451,48451,6233,Continuing care retirement communities and assisted living facilities for the elderly,374,305
48,453,48453,6233,Continuing care retirement communities and assisted living facilities for the elderly,3803,3098
48,469,48469,6233,Continuing care retirement communities and assisted living facilities for the elderly,81,66
48,479,48479,6233,Continuing care retirement communities and assisted living facilities for the elderly,76,62
48,485,48485,6233,Continuing care retirement communities and assisted living facilities for the elderly,403,328
48,491,48491,6233,Continuing care retirement communities and assisted living facilities for the elderly,903,736
48,499,48499,6233,Continuing care retirement communities and assisted living facilities for the elderly,128,104
49,3,49003,6233,Continuing care retirement communities and assisted living facilities for the elderly,118,96
49,5,49005,6233,Continuing care retirement communities and assisted living facilities for the elderly,768,626
49,11,49011,6233,Continuing care retirement communities and assisted living facilities for the elderly,693,565
49,35,49035,6233,Continuing care retirement communities and assisted living facilities for the elderly,3475,2831
49,49,49049,6233,Continuing care retirement communities and assisted living facilities for the elderly,1137,926
49,53,49053,6233,Continuing care retirement communities and assisted living facilities for the elderly,677,552
49,57,49057,6233,Continuing care retirement communities and assisted living facilities for the elderly,631,514
50,1,50001,6233,Continuing care retirement communities and assisted living facilities for the elderly,309,252
50,3,50003,6233,Continuing care retirement communities and assisted living facilities for the elderly,236,192
50,5,50005,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
50,7,50007,6233,Continuing care retirement communities and assisted living facilities for the elderly,945,770
50,11,50011,6233,Continuing care retirement communities and assisted living facilities for the elderly,174,142
50,17,50017,6233,Continuing care retirement communities and assisted living facilities for the elderly,75,61
50,21,50021,6233,Continuing care retirement communities and assisted living facilities for the elderly,232,189
50,23,50023,6233,Continuing care retirement communities and assisted living facilities for the elderly,198,161
50,25,50025,6233,Continuing care retirement communities and assisted living facilities for the elderly,222,181
50,27,50027,6233,Continuing care retirement communities and assisted living facilities for the elderly,382,311
51,3,51003,6233,Continuing care retirement communities and assisted living facilities for the elderly,926,754
51,13,51013,6233,Continuing care retirement communities and assisted living facilities for the elderly,619,504
51,15,51015,6233,Continuing care retirement communities and assisted living facilities for the elderly,116,95
51,19,51019,6233,Continuing care retirement communities and assisted living facilities for the elderly,281,229
51,23,51023,6233,Continuing care retirement communities and assisted living facilities for the elderly,181,147
51,41,51041,6233,Continuing care retirement communities and assisted living facilities for the elderly,1004,818
51,47,51047,6233,Continuing care retirement communities and assisted living facilities for the elderly,157,128
51,59,51059,6233,Continuing care retirement communities and assisted living facilities for the elderly,3453,2813
51,67,51067,6233,Continuing care retirement communities and assisted living facilities for the elderly,52,42
51,69,51069,6233,Continuing care retirement communities and assisted living facilities for the elderly,479,390
51,83,51083,6233,Continuing care retirement communities and assisted living facilities for the elderly,101,82
51,85,51085,6233,Continuing care retirement communities and assisted living facilities for the elderly,423,345
51,87,51087,6233,Continuing care retirement communities and assisted living facilities for the elderly,1987,1619
51,89,51089,6233,Continuing care retirement communities and assisted living facilities for the elderly,145,118
51,95,51095,6233,Continuing care retirement communities and assisted living facilities for the elderly,724,590
51,107,51107,6233,Continuing care retirement communities and assisted living facilities for the elderly,1512,1232
51,121,51121,6233,Continuing care retirement communities and assisted living facilities for the elderly,616,502
51,135,51135,6233,Continuing care retirement communities and assisted living facilities for the elderly,88,72
51,153,51153,6233,Continuing care retirement communities and assisted living facilities for the elderly,544,443
51,161,51161,6233,Continuing care retirement communities and assisted living facilities for the elderly,142,116
51,163,51163,6233,Continuing care retirement communities and assisted living facilities for the elderly,156,127
51,165,51165,6233,Continuing care retirement communities and assisted living facilities for the elderly,562,458
51,167,51167,6233,Continuing care retirement communities and assisted living facilities for the elderly,51,42
51,171,51171,6233,Continuing care retirement communities and assisted living facilities for the elderly,117,95
51,177,51177,6233,Continuing care retirement communities and assisted living facilities for the elderly,317,258
51,179,51179,6233,Continuing care retirement communities and assisted living facilities for the elderly,264,215
51,187,51187,6233,Continuing care retirement communities and assisted living facilities for the elderly,266,217
51,191,51191,6233,Continuing care retirement communities and assisted living facilities for the elderly,88,72
51,199,51199,6233,Continuing care retirement communities and assisted living facilities for the elderly,189,154
51,510,51510,6233,Continuing care retirement communities and assisted living facilities for the elderly,612,499
51,520,51520,6233,Continuing care retirement communities and assisted living facilities for the elderly,179,146
51,540,51540,6233,Continuing care retirement communities and assisted living facilities for the elderly,84,68
51,550,51550,6233,Continuing care retirement communities and assisted living facilities for the elderly,227,185
51,590,51590,6233,Continuing care retirement communities and assisted living facilities for the elderly,104,85
51,600,51600,6233,Continuing care retirement communities and assisted living facilities for the elderly,228,186
51,620,51620,6233,Continuing care retirement communities and assisted living facilities for the elderly,117,95
51,650,51650,6233,Continuing care retirement communities and assisted living facilities for the elderly,94,77
51,660,51660,6233,Continuing care retirement communities and assisted living facilities for the elderly,453,369
51,680,51680,6233,Continuing care retirement communities and assisted living facilities for the elderly,524,427
51,700,51700,6233,Continuing care retirement communities and assisted living facilities for the elderly,571,465
51,710,51710,6233,Continuing care retirement communities and assisted living facilities for the elderly,431,351
51,730,51730,6233,Continuing care retirement communities and assisted living facilities for the elderly,106,86
51,740,51740,6233,Continuing care retirement communities and assisted living facilities for the elderly,124,101
51,760,51760,6233,Continuing care retirement communities and assisted living facilities for the elderly,555,452
51,770,51770,6233,Continuing care retirement communities and assisted living facilities for the elderly,840,684
51,775,51775,6233,Continuing care retirement communities and assisted living facilities for the elderly,95,77
51,790,51790,6233,Continuing care retirement communities and assisted living facilities for the elderly,133,108
51,800,51800,6233,Continuing care retirement communities and assisted living facilities for the elderly,232,189
51,810,51810,6233,Continuing care retirement communities and assisted living facilities for the elderly,1135,925
53,1,53001,6233,Continuing care retirement communities and assisted living facilities for the elderly,54,44
53,3,53003,6233,Continuing care retirement communities and assisted living facilities for the elderly,113,92
53,5,53005,6233,Continuing care retirement communities and assisted living facilities for the elderly,922,751
53,7,53007,6233,Continuing care retirement communities and assisted living facilities for the elderly,385,314
53,9,53009,6233,Continuing care retirement communities and assisted living facilities for the elderly,502,409
53,11,53011,6233,Continuing care retirement communities and assisted living facilities for the elderly,3828,3119
53,15,53015,6233,Continuing care retirement communities and assisted living facilities for the elderly,439,358
53,17,53017,6233,Continuing care retirement communities and assisted living facilities for the elderly,218,178
53,21,53021,6233,Continuing care retirement communities and assisted living facilities for the elderly,73,59
53,25,53025,6233,Continuing care retirement communities and assisted living facilities for the elderly,252,205
53,27,53027,6233,Continuing care retirement communities and assisted living facilities for the elderly,141,115
53,29,53029,6233,Continuing care retirement communities and assisted living facilities for the elderly,355,289
53,31,53031,6233,Continuing care retirement communities and assisted living facilities for the elderly,73,59
53,33,53033,6233,Continuing care retirement communities and assisted living facilities for the elderly,12917,10523
53,35,53035,6233,Continuing care retirement communities and assisted living facilities for the elderly,1304,1062
53,37,53037,6233,Continuing care retirement communities and assisted living facilities for the elderly,95,77
53,41,53041,6233,Continuing care retirement communities and assisted living facilities for the elderly,238,194
53,45,53045,6233,Continuing care retirement communities and assisted living facilities for the elderly,135,110
53,47,53047,6233,Continuing care retirement communities and assisted living facilities for the elderly,61,50
53,49,53049,6233,Continuing care retirement communities and assisted living facilities for the elderly,60,49
53,53,53053,6233,Continuing care retirement communities and assisted living facilities for the elderly,3053,2487
53,55,53055,6233,Continuing care retirement communities and assisted living facilities for the elderly,47,38
53,57,53057,6233,Continuing care retirement communities and assisted living facilities for the elderly,846,689
53,61,53061,6233,Continuing care retirement communities and assisted living facilities for the elderly,2526,2058
53,63,53063,6233,Continuing care retirement communities and assisted living facilities for the elderly,2931,2388
53,65,53065,6233,Continuing care retirement communities and assisted living facilities for the elderly,77,63
53,67,53067,6233,Continuing care retirement communities and assisted living facilities for the elderly,1283,1045
53,71,53071,6233,Continuing care retirement communities and assisted living facilities for the elderly,533,434
53,73,53073,6233,Continuing care retirement communities and assisted living facilities for the elderly,904,736
53,75,53075,6233,Continuing care retirement communities and assisted living facilities for the elderly,287,234
53,77,53077,6233,Continuing care retirement communities and assisted living facilities for the elderly,1049,855
54,3,54003,6233,Continuing care retirement communities and assisted living facilities for the elderly,45,37
54,9,54009,6233,Continuing care retirement communities and assisted living facilities for the elderly,221,180
54,11,54011,6233,Continuing care retirement communities and assisted living facilities for the elderly,969,789
54,33,54033,6233,Continuing care retirement communities and assisted living facilities for the elderly,269,219
54,39,54039,6233,Continuing care retirement communities and assisted living facilities for the elderly,729,594
54,49,54049,6233,Continuing care retirement communities and assisted living facilities for the elderly,193,157
54,61,54061,6233,Continuing care retirement communities and assisted living facilities for the elderly,186,152
54,69,54069,6233,Continuing care retirement communities and assisted living facilities for the elderly,252,205
54,79,54079,6233,Continuing care retirement communities and assisted living facilities for the elderly,221,180
54,107,54107,6233,Continuing care retirement communities and assisted living facilities for the elderly,214,174
55,3,55003,6233,Continuing care retirement communities and assisted living facilities for the elderly,53,43
55,5,55005,6233,Continuing care retirement communities and assisted living facilities for the elderly,220,179
55,9,55009,6233,Continuing care retirement communities and assisted living facilities for the elderly,1630,1328
55,13,55013,6233,Continuing care retirement communities and assisted living facilities for the elderly,8,7
55,15,55015,6233,Continuing care retirement communities and assisted living facilities for the elderly,106,86
55,17,55017,6233,Continuing care retirement communities and assisted living facilities for the elderly,354,288
55,19,55019,6233,Continuing care retirement communities and assisted living facilities for the elderly,105,86
55,21,55021,6233,Continuing care retirement communities and assisted living facilities for the elderly,360,293
55,23,55023,6233,Continuing care retirement communities and assisted living facilities for the elderly,39,32
55,25,55025,6233,Continuing care retirement communities and assisted living facilities for the elderly,3621,2950
55,27,55027,6233,Continuing care retirement communities and assisted living facilities for the elderly,355,289
55,29,55029,6233,Continuing care retirement communities and assisted living facilities for the elderly,168,137
55,31,55031,6233,Continuing care retirement communities and assisted living facilities for the elderly,197,160
55,33,55033,6233,Continuing care retirement communities and assisted living facilities for the elderly,235,191
55,35,55035,6233,Continuing care retirement communities and assisted living facilities for the elderly,585,477
55,39,55039,6233,Continuing care retirement communities and assisted living facilities for the elderly,673,548
55,43,55043,6233,Continuing care retirement communities and assisted living facilities for the elderly,200,163
55,45,55045,6233,Continuing care retirement communities and assisted living facilities for the elderly,99,81
55,47,55047,6233,Continuing care retirement communities and assisted living facilities for the elderly,79,64
55,49,55049,6233,Continuing care retirement communities and assisted living facilities for the elderly,137,112
55,53,55053,6233,Continuing care retirement communities and assisted living facilities for the elderly,58,47
55,55,55055,6233,Continuing care retirement communities and assisted living facilities for the elderly,354,288
55,57,55057,6233,Continuing care retirement communities and assisted living facilities for the elderly,57,46
55,59,55059,6233,Continuing care retirement communities and assisted living facilities for the elderly,621,506
55,61,55061,6233,Continuing care retirement communities and assisted living facilities for the elderly,172,140
55,63,55063,6233,Continuing care retirement communities and assisted living facilities for the elderly,639,521
55,65,55065,6233,Continuing care retirement communities and assisted living facilities for the elderly,43,35
55,67,55067,6233,Continuing care retirement communities and assisted living facilities for the elderly,69,56
55,69,55069,6233,Continuing care retirement communities and assisted living facilities for the elderly,182,148
55,71,55071,6233,Continuing care retirement communities and assisted living facilities for the elderly,772,629
55,73,55073,6233,Continuing care retirement communities and assisted living facilities for the elderly,696,567
55,75,55075,6233,Continuing care retirement communities and assisted living facilities for the elderly,103,84
55,77,55077,6233,Continuing care retirement communities and assisted living facilities for the elderly,70,57
55,79,55079,6233,Continuing care retirement communities and assisted living facilities for the elderly,5549,4521
55,81,55081,6233,Continuing care retirement communities and assisted living facilities for the elderly,361,294
55,83,55083,6233,Continuing care retirement communities and assisted living facilities for the elderly,86,70
55,85,55085,6233,Continuing care retirement communities and assisted living facilities for the elderly,130,106
55,87,55087,6233,Continuing care retirement communities and assisted living facilities for the elderly,932,759
55,89,55089,6233,Continuing care retirement communities and assisted living facilities for the elderly,1052,857
55,93,55093,6233,Continuing care retirement communities and assisted living facilities for the elderly,169,138
55,95,55095,6233,Continuing care retirement communities and assisted living facilities for the elderly,217,177
55,97,55097,6233,Continuing care retirement communities and assisted living facilities for the elderly,500,407
55,101,55101,6233,Continuing care retirement communities and assisted living facilities for the elderly,1298,1057
55,103,55103,6233,Continuing care retirement communities and assisted living facilities for the elderly,67,55
55,105,55105,6233,Continuing care retirement communities and assisted living facilities for the elderly,687,560
55,107,55107,6233,Continuing care retirement communities and assisted living facilities for the elderly,58,47
55,109,55109,6233,Continuing care retirement communities and assisted living facilities for the elderly,543,442
55,111,55111,6233,Continuing care retirement communities and assisted living facilities for the elderly,396,323
55,113,55113,6233,Continuing care retirement communities and assisted living facilities for the elderly,66,54
55,115,55115,6233,Continuing care retirement communities and assisted living facilities for the elderly,141,115
55,117,55117,6233,Continuing care retirement communities and assisted living facilities for the elderly,1000,815
55,119,55119,6233,Continuing care retirement communities and assisted living facilities for the elderly,38,31
55,123,55123,6233,Continuing care retirement communities and assisted living facilities for the elderly,93,76
55,125,55125,6233,Continuing care retirement communities and assisted living facilities for the elderly,85,69
55,127,55127,6233,Continuing care retirement communities and assisted living facilities for the elderly,639,521
55,129,55129,6233,Continuing care retirement communities and assisted living facilities for the elderly,103,84
55,131,55131,6233,Continuing care retirement communities and assisted living facilities for the elderly,1146,934
55,133,55133,6233,Continuing care retirement communities and assisted living facilities for the elderly,2433,1982
55,135,55135,6233,Continuing care retirement communities and assisted living facilities for the elderly,135,110
55,137,55137,6233,Continuing care retirement communities and assisted living facilities for the elderly,113,92
55,139,55139,6233,Continuing care retirement communities and assisted living facilities for the elderly,1346,1097
55,141,55141,6233,Continuing care retirement communities and assisted living facilities for the elderly,462,376
56,1,56001,6233,Continuing care retirement communities and assisted living facilities for the elderly,198,161
56,5,56005,6233,Continuing care retirement communities and assisted living facilities for the elderly,116,95
56,13,56013,6233,Continuing care retirement communities and assisted living facilities for the elderly,100,81
56,19,56019,6233,Continuing care retirement communities and assisted living facilities for the elderly,93,76
56,21,56021,6233,Continuing care retirement communities and assisted living facilities for the elderly,450,367
56,25,56025,6233,Continuing care retirement communities and assisted living facilities for the elderly,343,279
72,3,72003,6233,Continuing care retirement communities and assisted living facilities for the elderly,11,9
72,5,72005,6233,Continuing care retirement communities and assisted living facilities for the elderly,47,38
72,9,72009,6233,Continuing care retirement communities and assisted living facilities for the elderly,9,7
72,13,72013,6233,Continuing care retirement communities and assisted living facilities for the elderly,31,25
72,21,72021,6233,Continuing care retirement communities and assisted living facilities for the elderly,142,116
72,23,72023,6233,Continuing care retirement communities and assisted living facilities for the elderly,29,24
72,25,72025,6233,Continuing care retirement communities and assisted living facilities for the elderly,167,136
72,27,72027,6233,Continuing care retirement communities and assisted living facilities for the elderly,32,26
72,31,72031,6233,Continuing care retirement communities and assisted living facilities for the elderly,91,74
72,35,72035,6233,Continuing care retirement communities and assisted living facilities for the elderly,33,27
72,41,72041,6233,Continuing care retirement communities and assisted living facilities for the elderly,39,32
72,43,72043,6233,Continuing care retirement communities and assisted living facilities for the elderly,52,42
72,47,72047,6233,Continuing care retirement communities and assisted living facilities for the elderly,32,26
72,53,72053,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
72,57,72057,6233,Continuing care retirement communities and assisted living facilities for the elderly,9,7
72,61,72061,6233,Continuing care retirement communities and assisted living facilities for the elderly,174,142
72,65,72065,6233,Continuing care retirement communities and assisted living facilities for the elderly,55,45
72,69,72069,6233,Continuing care retirement communities and assisted living facilities for the elderly,40,33
72,71,72071,6233,Continuing care retirement communities and assisted living facilities for the elderly,50,41
72,75,72075,6233,Continuing care retirement communities and assisted living facilities for the elderly,34,28
72,81,72081,6233,Continuing care retirement communities and assisted living facilities for the elderly,43,35
72,85,72085,6233,Continuing care retirement communities and assisted living facilities for the elderly,31,25
72,97,72097,6233,Continuing care retirement communities and assisted living facilities for the elderly,237,193
72,99,72099,6233,Continuing care retirement communities and assisted living facilities for the elderly,33,27
72,103,72103,6233,Continuing care retirement communities and assisted living facilities for the elderly,14,11
72,113,72113,6233,Continuing care retirement communities and assisted living facilities for the elderly,209,170
72,119,72119,6233,Continuing care retirement communities and assisted living facilities for the elderly,26,21
72,121,72121,6233,Continuing care retirement communities and assisted living facilities for the elderly,69,56
72,125,72125,6233,Continuing care retirement communities and assisted living facilities for the elderly,2,2
72,127,72127,6233,Continuing care retirement communities and assisted living facilities for the elderly,423,345
72,129,72129,6233,Continuing care retirement communities and assisted living facilities for the elderly,49,40
72,131,72131,6233,Continuing care retirement communities and assisted living facilities for the elderly,18,15
72,135,72135,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
72,137,72137,6233,Continuing care retirement communities and assisted living facilities for the elderly,191,156
72,139,72139,6233,Continuing care retirement communities and assisted living facilities for the elderly,30,24
72,149,72149,6233,Continuing care retirement communities and assisted living facilities for the elderly,18,15
72,153,72153,6233,Continuing care retirement communities and assisted living facilities for the elderly,47,38
78,10,78010,6233,Continuing care retirement communities and assisted living facilities for the elderly,86,70
